User_ID,Daily_Steps,Exercise_Duration_min,Calories_Burned,Heart_Rate_bpm,Water_Intake_L
5353,8380,57,502,76,3.5
5354,10434,48,431,76,3.8
5355,9834,51,455,73,3.2
5356,10674,43,387,70,3.0
5357,8496,46,412,81,3.3
5358,12213,52,460,82,3.4
5359,8175,41,373,77,3.4
5360,8853,81,696,74,4.5
5361,8050,80,685,70,3.6
5362,10543,60,523,72,3.3
5363,7769,42,379,74,3.0
5364,10952,73,628,75,3.4
5365,14999,77,662,81,3.7
5366,13013,86,732,72,3.4
5367,7890,51,452,72,2.6
5368,11977,83,709,66,3.6
5369,9474,72,622,75,4.2
5370,16149,77,658,74,3.4
5371,8836,48,426,78,2.5
5372,9583,60,527,68,3.7
5373,7271,66,569,72,2.5
5374,9008,74,634,69,2.7
5375,11014,62,541,75,3.3
5376,10521,58,510,76,4.2
5377,8008,56,493,71,3.2
5378,10785,65,561,77,2.6
5379,10347,65,564,69,2.6
5380,6770,45,408,75,3.7
5381,11266,35,325,75,2.7
5382,7489,49,438,68,3.8
5383,9969,57,499,67,3.2
5384,11468,64,561,80,4.7
5385,10897,67,578,71,2.3
5386,9591,40,364,78,3.3
5387,16912,96,812,70,3.6
5388,12546,62,540,74,3.0
5389,10445,40,366,76,3.6
5390,12943,79,676,69,4.0
5391,11168,69,596,74,3.5
5392,6840,22,218,76,1.8
5393,8726,34,312,67,2.0
5394,8655,36,332,79,3.3
5395,10444,40,361,79,1.9
5396,11165,56,496,78,4.1
5397,9413,62,539,70,2.9
5398,8524,58,510,76,3.6
5399,9857,51,449,74,1.9
5400,10407,39,358,72,3.1
5401,8248,53,471,73,4.0
5402,8700,58,513,76,4.7
5403,10484,52,456,70,2.3
5404,8989,40,363,74,2.9
5405,9997,58,511,80,3.8
5406,15450,71,615,66,4.6
5407,12799,45,405,69,2.8
5408,8929,37,341,73,3.4
5409,11079,53,469,77,3.6
5410,9033,67,588,72,5.0
5411,7306,35,324,82,3.1
5412,12148,59,517,77,3.7
5413,12419,71,611,67,3.4
5414,10836,64,558,75,3.7
5415,11571,48,430,77,4.2
5416,8882,49,435,69,2.6
5417,9655,73,629,64,3.6
5418,6865,48,425,69,2.6
5419,8196,57,505,82,4.2
5420,9813,64,559,69,3.9
5421,13572,62,539,77,2.5
5422,9008,66,571,67,3.3
5423,7539,37,341,66,3.6
5424,11819,59,519,79,4.1
5425,12317,63,550,72,3.8
5426,8603,67,579,71,3.2
5427,10167,77,660,73,3.9
5428,10072,40,365,69,3.2
5429,7575,52,458,68,3.1
5430,9097,25,243,73,2.6
5431,10393,69,598,77,3.8
5432,6088,29,277,77,3.1
5433,13004,76,653,74,3.9
5434,8219,57,502,79,3.6
5435,11019,47,424,80,4.2
5436,11570,76,650,67,3.1
5437,7377,37,341,73,3.2
5438,7515,22,223,79,3.1
5439,7196,47,419,73,3.0
5440,9849,61,531,73,3.2
5441,10146,70,604,64,3.7
5442,11746,49,440,78,4.1
5443,9907,30,286,79,3.3
5444,12106,61,531,72,2.6
5445,10395,55,482,72,2.8
5446,8649,38,347,80,2.9
5447,8566,40,361,70,2.3
5448,11559,60,529,82,3.9
5449,14841,55,485,68,3.4
5450,12275,58,509,74,3.4
5451,9901,64,555,64,3.1
5452,9036,67,582,75,3.6
5453,10704,44,396,70,3.3
5454,8662,51,450,69,2.8
5455,9636,75,643,67,3.5
5456,8411,59,517,71,3.5
5457,9848,61,534,73,3.7
5458,9701,41,375,79,3.3
5459,9682,73,630,77,3.9
5460,9791,49,437,81,3.3
5461,8565,43,386,71,2.2
5462,12836,78,670,73,4.3
5463,10433,56,493,76,3.6
5464,9133,58,508,71,3.3
5465,10838,70,602,61,2.3
5466,9443,63,545,72,2.8
5467,11259,57,500,67,3.5
5468,12211,89,760,72,4.0
5469,9357,98,830,69,4.5
5470,9392,56,489,66,2.4
5471,12423,84,718,69,4.3
5472,7610,53,466,68,3.6
5473,7518,44,395,74,2.5
5474,8267,52,464,74,4.0
5475,9322,47,420,76,3.2
5476,8706,43,389,71,2.9
5477,7732,39,355,76,3.3
5478,13646,78,672,80,4.0
5479,10382,69,595,72,3.5
5480,11269,64,556,76,3.2
5481,9739,55,482,72,2.6
5482,8648,60,525,72,3.7
5483,6213,26,251,76,2.8
5484,8499,40,364,73,3.2
5485,7775,46,415,81,3.8
5486,9927,48,425,72,2.5
5487,12568,83,707,70,2.9
5488,8181,35,322,71,2.6
5489,9292,47,425,74,3.9
5490,7798,42,380,75,3.4
5491,9854,62,539,71,3.0
5492,10104,52,463,72,3.8
5493,13087,55,485,76,3.4
5494,10241,66,571,76,2.8
5495,12685,70,602,76,3.3
5496,8968,47,421,73,3.2
5497,10784,67,579,69,2.6
5498,7075,60,523,69,2.6
5499,13026,76,654,81,3.7
5500,8424,47,421,77,2.6
5501,11472,69,603,77,5.0
5502,8392,33,308,68,2.9
5503,6653,42,379,72,2.0
5504,7909,48,425,74,2.6
5505,8501,43,387,70,2.6
5506,13296,92,783,67,4.3
5507,8029,43,390,78,2.8
5508,9454,62,541,73,4.0
5509,7722,46,410,73,2.6
5510,10599,45,401,73,2.3
5511,11946,51,453,68,3.0
5512,12534,62,538,68,2.9
5513,9622,59,515,72,3.4
5514,9904,36,337,72,4.1
5515,9480,39,356,70,2.5
5516,9748,49,439,81,4.2
5517,13278,71,616,74,4.3
5518,9013,54,475,72,3.2
5519,8838,49,434,75,1.9
5520,8831,45,407,79,3.1
5521,10422,45,403,73,2.6
5522,13394,77,662,69,3.8
5523,7798,50,448,74,4.2
5524,9872,73,632,75,4.6
5525,7863,49,436,80,3.6
5526,12703,68,592,64,4.2
5527,12018,53,466,77,2.7
5528,11132,62,541,70,3.3
5529,10713,53,466,72,2.8
5530,7892,44,395,73,2.9
5531,10871,64,553,68,2.4
5532,8119,54,477,74,3.4
5533,10869,57,500,75,2.9
5534,11159,69,599,79,3.6
5535,9578,43,388,73,3.2
5536,11989,94,797,71,4.1
5537,9351,42,379,75,2.6
5538,9153,44,396,77,3.3
5539,9152,17,179,75,2.0
5540,8546,31,292,77,2.9
5541,12674,66,572,82,3.5
5542,10803,58,506,72,3.1
5543,6217,39,354,73,2.6
5544,12829,75,643,70,3.2
5545,10383,67,585,79,5.0
5546,11455,67,582,73,4.0
5547,13008,65,567,81,3.7
5548,6673,29,277,72,3.0
5549,10537,58,509,80,3.8
5550,8183,39,361,74,4.0
5551,6530,58,510,74,3.9
5552,12956,72,618,72,2.5
5553,10410,54,477,72,3.5
5554,14975,65,565,70,3.6
5555,13838,80,686,69,3.9
5556,9846,60,524,70,2.8
5557,9904,61,534,75,3.9
5558,10020,52,464,83,4.3
5559,9726,35,323,74,2.5
5560,11831,72,621,75,3.5
5561,10055,63,544,65,2.4
5562,16152,78,667,68,3.0
5563,12788,80,682,74,3.7
5564,13886,83,713,66,4.9
5565,9919,73,629,72,3.1
5566,8659,58,509,77,4.3
5567,8837,53,470,74,3.6
5568,8146,61,533,72,3.7
5569,7118,48,429,76,3.2
5570,8788,60,526,73,3.7
5571,9943,39,361,82,3.9
5572,8948,60,525,72,4.3
5573,6621,41,376,80,3.6
5574,9962,66,581,77,5.0
5575,10625,62,540,66,3.0
5576,8694,54,475,73,2.7
5577,12103,66,574,67,3.7
5578,8230,32,302,78,3.4
5579,10342,61,531,67,2.8
5580,10474,64,562,69,4.7
5581,8623,50,443,63,3.1
5582,6500,49,437,77,3.0
5583,8377,46,411,70,3.5
5584,9543,45,403,75,2.1
5585,10126,55,482,74,2.7
5586,6767,54,478,80,3.4
5587,6751,35,328,79,3.9
5588,7821,55,482,61,2.7
5589,8679,54,478,78,3.2
5590,13486,70,605,71,3.7
5591,9132,63,548,79,3.5
5592,7794,44,394,75,2.6
5593,11537,68,588,73,3.1
5594,8799,67,582,79,4.4
5595,10395,80,685,70,4.4
5596,8586,43,388,77,2.6
5597,11917,75,642,72,3.5
5598,14755,95,806,72,4.5
5599,8794,71,608,69,2.8
5600,8509,48,429,73,2.7
5601,7884,41,375,71,3.6
5602,6898,49,438,74,4.0
5603,11392,70,604,75,3.0
5604,10010,44,396,74,3.0
5605,11121,70,602,73,2.8
5606,8182,59,515,61,3.5
5607,13125,76,652,76,4.1
5608,7957,51,453,78,3.6
5609,7050,36,337,79,4.0
5610,10713,45,405,79,3.2
5611,10690,62,539,72,2.9
5612,13709,76,651,76,3.2
5613,6819,24,239,79,3.5
5614,10993,67,580,69,3.5
5615,11114,73,628,75,3.3
5616,6983,48,432,72,4.2
5617,8255,59,517,77,4.5
5618,9883,58,507,77,3.1
5619,12247,65,564,81,3.6
5620,8002,62,541,73,2.9
5621,11333,70,604,74,3.4
5622,9382,43,392,79,3.7
5623,12801,57,501,72,3.7
5624,7982,63,545,72,3.1
5625,11542,56,493,75,3.6
5626,12430,64,556,63,3.0
5627,11592,62,544,71,3.9
5628,6397,62,539,77,2.5
5629,12573,46,411,75,2.8
5630,11087,67,577,63,2.5
5631,7289,64,557,70,3.9
5632,7794,57,505,80,4.8
5633,9856,61,531,69,3.6
5634,8374,40,368,78,3.7
5635,8155,46,409,75,2.2
5636,13597,75,643,72,3.0
5637,11615,63,551,74,4.4
5638,10954,72,620,72,3.6
5639,7578,69,593,76,3.3
5640,9762,59,519,72,4.1
5641,9111,61,534,62,4.1
5642,12041,66,571,66,3.1
5643,7297,38,348,71,3.0
5644,9388,61,534,81,3.6
5645,9857,42,382,79,3.5
5646,9304,60,525,69,3.2
5647,9912,44,398,73,3.7
5648,7998,58,511,77,4.0
5649,11274,49,441,77,4.4
5650,9256,62,539,66,3.4
5651,9769,76,651,66,3.3
5652,9919,52,461,71,3.2
5653,5856,32,298,69,2.0
5654,8980,51,452,69,2.9
5655,10473,66,574,74,3.4
5656,7559,27,262,78,3.6
5657,10042,53,470,68,3.6
5658,9766,72,619,71,3.4
5659,6555,43,391,72,3.6
5660,10437,52,460,75,3.3
5661,10504,55,484,77,3.1
5662,7850,58,506,74,2.8
5663,11265,76,652,65,3.7
5664,8872,59,517,75,3.3
5665,10686,69,597,75,3.7
5666,8018,35,323,70,2.9
5667,11759,62,541,61,2.8
5668,13840,83,712,77,4.5
5669,8395,55,480,65,2.8
5670,10083,59,517,78,4.0
5671,12925,56,495,73,4.0
5672,13202,75,640,73,2.2
5673,12929,46,411,70,3.2
5674,8751,51,450,70,2.4
5675,12076,64,554,73,2.9
5676,9491,41,373,79,3.4
5677,9500,55,481,73,3.1
5678,10482,45,401,73,2.6
5679,12325,64,556,74,3.4
5680,10917,42,387,74,4.6
5681,12198,85,730,76,4.6
5682,9139,25,246,68,2.9
5683,12444,74,640,75,4.3
5684,7304,23,228,67,2.9
5685,10751,60,523,74,2.5
5686,10947,68,589,73,3.8
5687,8933,53,469,73,3.8
5688,12233,66,572,74,3.4
5689,10031,45,406,75,2.5
5690,9639,48,431,80,3.7
5691,11804,71,614,76,3.7
5692,8727,43,389,63,3.1
5693,9810,75,646,78,3.5
5694,12685,76,651,65,3.1
5695,11887,94,799,76,4.8
5696,8935,39,361,81,3.4
5697,10346,26,253,79,2.9
5698,8846,50,451,81,4.6
5699,8909,39,361,71,4.1
5700,9327,59,516,72,3.5
5701,8045,52,462,78,3.6
5702,8458,64,557,72,4.1
5703,8898,58,508,78,3.0
5704,7606,29,273,75,2.7
5705,10642,61,531,72,3.0
5706,13389,84,719,78,4.1
5707,8893,65,568,68,3.8
5708,7490,46,415,70,3.9
5709,7648,44,401,81,3.9
5710,9360,76,653,72,3.8
5711,6533,38,349,75,3.3
5712,7646,57,498,71,2.4
5713,8917,68,588,76,3.6
5714,10367,74,634,67,2.5
5715,9432,67,581,73,3.3
5716,11183,71,610,70,3.0
5717,13357,71,615,78,4.4
5718,14491,87,742,73,4.1
5719,11085,59,512,71,2.2
5720,6679,55,484,68,3.3
5721,8984,37,342,74,3.6
5722,10070,57,500,69,3.1
5723,15351,73,628,69,3.2
5724,14353,56,489,67,2.5
5725,8877,43,386,71,2.9
5726,13415,51,452,73,2.8
5727,8562,44,395,65,2.9
5728,11486,66,573,70,4.1
5729,9921,70,605,68,3.5
5730,11805,60,523,76,3.5
5731,9763,34,313,75,1.3
5732,7003,41,371,80,2.5
5733,8771,64,554,75,3.2
5734,10358,37,338,83,2.1
5735,13051,61,533,72,3.7
5736,10012,55,484,77,3.3
5737,14091,56,494,73,4.0
5738,10702,51,456,76,3.7
5739,9309,71,611,67,3.4
5740,10723,69,596,69,3.2
5741,12142,53,467,80,3.3
5742,9244,63,548,71,3.2
5743,10105,61,530,65,2.5
5744,9745,77,660,69,3.8
5745,15162,82,703,71,4.3
5746,8982,42,381,71,3.5
5747,10497,44,396,77,3.2
5748,10922,66,575,73,4.5
5749,12209,66,573,74,3.4
5750,5800,44,397,67,2.9
5751,9063,44,394,68,2.4
5752,12355,76,650,64,2.4
5753,8995,67,582,79,3.9
5754,11302,66,570,70,2.8
5755,5701,50,443,74,2.8
5756,9699,60,523,81,2.5
5757,10829,64,555,69,3.2
5758,12103,61,536,75,4.2
5759,11155,77,660,70,3.9
5760,7978,41,378,74,4.3
5761,10277,61,532,75,3.2
5762,11851,54,480,73,4.3
5763,9235,64,559,68,4.0
5764,8281,47,422,59,3.8
5765,9203,60,528,76,4.3
5766,9514,40,368,77,3.7
5767,9345,43,389,78,3.1
5768,7406,36,334,85,3.8
5769,10720,64,555,71,3.1
5770,10434,61,530,71,2.4
5771,10277,55,483,65,3.0
5772,6689,34,318,86,3.7
5773,11734,50,450,64,4.5
5774,9675,64,554,71,2.7
5775,8400,38,344,78,2.2
5776,8031,53,468,71,3.3
5777,8819,34,316,68,2.7
5778,10708,61,532,74,3.3
5779,9453,70,604,78,3.2
5780,12161,72,616,79,3.3
5781,7646,48,432,73,4.0
5782,6484,54,476,74,3.6
5783,7900,40,367,82,3.6
5784,9364,46,410,76,3.0
5785,9190,58,506,73,2.7
5786,8368,45,406,73,3.6
5787,9695,47,421,72,3.4
5788,8326,34,316,72,3.0
5789,9469,42,381,69,3.0
5790,10503,70,602,67,2.7
5791,7301,55,481,67,2.3
5792,10371,90,765,74,3.1
5793,10006,71,613,76,3.8
5794,7417,50,442,71,2.6
5795,10570,71,614,70,4.2
5796,8213,37,344,68,3.7
5797,7589,53,471,72,3.7
5798,8370,48,428,75,3.0
5799,8349,77,662,80,3.8
5800,10802,76,652,75,3.8
5801,9894,68,586,71,3.2
5802,12983,60,521,71,2.5
5803,10498,100,845,66,4.3
5804,10037,55,486,76,3.8
5805,11452,57,504,76,4.3
5806,12159,78,669,72,4.1
5807,8846,35,327,73,3.7
5808,13719,63,547,80,3.4
5809,10139,49,435,82,2.8
5810,9817,60,520,69,2.2
5811,11780,69,594,74,2.9
5812,10585,53,466,64,2.6
5813,6000,36,336,71,3.9
5814,15341,45,403,77,2.7
5815,12050,65,561,73,2.7
5816,8868,54,478,76,4.2
5817,12692,83,704,69,3.0
5818,11536,64,555,74,3.4
5819,10046,66,572,67,3.0
5820,8572,48,431,74,3.9
5821,9422,80,688,82,4.5
5822,8164,50,443,72,2.9
5823,9984,58,510,80,3.2
5824,11921,55,485,72,3.5
5825,13249,83,711,73,4.1
5826,10065,63,548,77,3.4
5827,9672,70,606,67,3.8
5828,10188,53,468,80,2.8
5829,8300,52,463,74,3.9
5830,10185,76,650,72,2.8
5831,8324,74,637,69,4.1
5832,8634,65,569,73,4.1
5833,8882,61,533,67,3.0
5834,8934,39,358,72,3.3
5835,8720,48,431,76,3.9
5836,11168,37,338,74,1.6
5837,8210,56,494,76,4.1
5838,8924,51,454,74,3.2
5839,8777,60,526,79,4.1
5840,12444,66,567,73,1.8
5841,8702,42,378,71,2.2
5842,14279,71,611,55,3.0
5843,9226,72,621,73,4.1
5844,9813,72,618,70,3.5
5845,9214,54,477,70,3.0
5846,9028,72,620,78,3.1
5847,8929,65,568,72,4.8
5848,7543,41,375,72,3.1
5849,9082,45,405,85,3.0
5850,7372,34,315,73,2.6
5851,14004,73,627,72,3.1
5852,9076,63,547,73,2.7
5853,7163,38,347,67,2.2
5854,9615,44,396,73,2.8
5855,15259,100,844,69,3.9
5856,9455,61,531,76,2.9
5857,8337,49,437,71,3.0
5858,10747,35,325,79,3.1
5859,8161,59,511,71,2.3
5860,7888,33,306,72,1.6
5861,8703,54,474,69,2.6
5862,10130,68,587,68,2.6
5863,9912,71,612,86,3.9
5864,6322,29,277,81,3.1
5865,9597,69,599,72,4.0
5866,8866,54,475,73,2.5
5867,13347,78,672,72,4.1
5868,11293,49,440,69,3.9
5869,13077,52,460,72,3.6
5870,9145,77,659,71,3.4
5871,9095,73,629,77,3.8
5872,10316,36,333,75,3.2
5873,10276,69,592,66,2.7
5874,10171,53,470,80,4.0
5875,9771,69,600,73,3.8
5876,9522,37,340,74,3.0
5877,8478,48,430,79,3.5
5878,10103,64,560,70,4.3
5879,9782,35,328,73,4.0
5880,12434,52,458,70,2.9
5881,9487,51,454,75,3.7
5882,8738,37,339,66,2.7
5883,7054,43,390,74,3.4
5884,9358,52,458,68,2.6
5885,8006,54,477,74,3.4
5886,12857,77,659,73,3.5
5887,8397,44,397,68,2.9
5888,8450,61,532,68,3.4
5889,9667,41,373,73,3.5
5890,12527,57,497,69,2.0
5891,8231,19,198,78,2.5
5892,7072,42,381,67,3.5
5893,9011,69,600,74,3.9
5894,7632,47,418,67,2.4
5895,9238,42,381,70,2.9
5896,9721,30,284,70,2.7
5897,11306,41,372,70,3.1
5898,11050,57,501,67,3.8
5899,13810,70,603,68,3.0
5900,8314,57,500,73,3.4
5901,9416,70,605,67,3.7
5902,11427,68,592,75,4.3
5903,10445,53,471,76,3.9
5904,10359,66,573,74,3.4
5905,8946,59,516,71,3.3
5906,8686,65,567,75,4.2
5907,11553,54,480,70,3.6
5908,17178,96,810,62,3.0
5909,9542,63,547,73,3.3
5910,9144,51,452,73,3.4
5911,10225,42,380,75,3.2
5912,6481,42,382,72,3.4
5913,12551,60,525,75,3.5
5914,8930,63,548,79,2.9
5915,8762,50,447,74,3.9
5916,9044,53,469,73,3.0
5917,10585,56,489,74,2.2
5918,9032,50,446,76,3.9
5919,9111,74,637,70,3.8
5920,10289,66,575,65,3.7
5921,8067,32,302,85,3.0
5922,8064,48,431,71,3.8
5923,12006,50,444,80,2.6
5924,12960,91,775,79,4.7
5925,9201,70,601,71,2.1
5926,11814,86,733,76,3.8
5927,10277,37,340,73,3.0
5928,9858,43,386,74,2.4
5929,7660,37,339,70,2.9
5930,10988,50,446,80,3.7
5931,11697,53,466,81,2.6
5932,8517,40,362,78,2.2
5933,9292,51,452,72,2.9
5934,7397,51,451,68,3.0
5935,7637,54,477,82,3.1
5936,7687,59,516,67,4.0
5937,12254,72,626,76,4.9
5938,6631,46,413,79,3.2
5939,5252,51,454,79,3.6
5940,7704,57,500,77,2.9
5941,10867,65,570,76,4.8
5942,8528,28,267,73,2.2
5943,10847,80,683,65,3.9
5944,12865,50,446,67,3.9
5945,10676,51,453,74,3.6
5946,9766,28,268,79,3.1
5947,12304,90,769,72,5.0
5948,7668,39,358,78,3.5
5949,10249,59,516,75,3.1
5950,11147,42,383,77,3.6
5951,8204,52,464,78,3.9
5952,6733,56,492,84,3.3
5953,11870,55,491,77,5.0
5954,11157,63,551,75,4.0
5955,13077,75,647,73,3.9
5956,11072,48,427,66,3.3
5957,9585,65,564,64,2.9
5958,10685,50,444,74,3.4
5959,7706,49,437,76,3.4
5960,10668,59,513,67,2.6
5961,9504,69,599,75,4.4
5962,8718,54,475,75,3.3
5963,11634,38,348,70,2.7
5964,6284,42,381,71,2.6
5965,6384,43,389,62,3.5
5966,7300,50,444,78,2.7
5967,10586,53,468,78,2.9
5968,9472,37,339,75,2.8
5969,10319,40,364,68,2.8
5970,9127,50,444,77,2.8
5971,7713,66,571,73,2.9
5972,7268,44,394,69,2.9
5973,9501,54,476,76,2.9
5974,8077,51,454,76,3.6
5975,10109,69,597,69,3.8
5976,7187,40,368,73,3.9
5977,8232,59,521,75,4.0
5978,9846,69,594,72,2.9
5979,12098,75,642,74,2.4
5980,7985,61,536,72,4.1
5981,10769,84,716,69,3.5
5982,10092,57,501,72,3.1
5983,9720,50,445,78,4.0
5984,9981,40,364,77,2.7
5985,8524,54,475,71,3.1
5986,8923,51,452,69,3.4
5987,12463,78,670,71,3.8
5988,11811,63,550,68,3.8
5989,7837,35,322,67,2.3
5990,12147,66,573,78,3.4
5991,10503,38,345,80,2.0
5992,6746,41,373,66,3.3
5993,10394,51,452,75,3.1
5994,8734,67,578,59,3.0
5995,8490,66,567,68,1.6
5996,9942,57,500,69,3.2
5997,8683,29,278,77,2.9
5998,10999,49,435,74,2.4
5999,9431,55,482,75,2.7
6000,7588,36,337,72,4.4
